@relation 'spam-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R8,12'

@attribute account_age numeric
@attribute no_follower numeric
@attribute no_following numeric
@attribute no_userfavourites numeric
@attribute no_lists numeric
@attribute no_tweets numeric
@attribute no_retweets numeric
@attribute no_hashtag numeric
@attribute no_usermention numeric
@attribute no_urls numeric
@attribute no_char numeric
@attribute no_digits numeric
@attribute class {spammer,non-spammer}

@data
97,0,11,0,0,335,0,0,0,1,21,4,spammer
1598,1,2,0,0,61,0,1,0,1,39,0,spammer
11,184,425,0,0,5071,0,0,0,1,69,0,spammer
171,644,280,150,1,28187,0,1,0,1,55,6,spammer
1682,2,1,0,0,61,0,1,0,1,30,0,spammer
592,5,165,16,0,118,0,1,0,1,28,0,spammer
621,0,1,0,0,185,0,1,0,1,52,11,spammer
927,1,10,0,0,61,0,1,0,1,19,0,spammer
557,0,0,0,0,61,0,1,0,1,67,0,spammer
1123,6,404,0,0,83,0,1,0,1,36,0,spammer
694,2,11,0,0,67,0,1,0,1,22,0,spammer
1017,0,1,0,0,61,0,1,0,1,29,0,spammer
289,569,1295,461,3,3069,0,1,0,1,55,6,spammer
463,0,11,0,0,61,0,1,0,1,39,0,spammer
504,0,0,0,0,61,0,1,0,1,44,0,spammer
471,0,21,0,0,83,0,1,0,1,33,0,spammer
962,0,0,0,0,56,0,1,0,1,44,0,spammer
757,0,1,0,0,86,0,1,0,1,28,0,spammer
449,1,287,0,0,1095,0,0,0,1,61,4,spammer
1307,31,3,0,2,123,0,1,0,1,34,5,spammer
677,3,3,0,0,61,0,1,0,1,44,0,spammer
911,0,110,0,0,63,0,1,0,1,33,0,spammer
1020,0,8,0,0,62,0,1,0,1,31,2,spammer
851,3,48,0,0,61,0,1,0,1,26,0,spammer
1168,0,9,0,0,10,0,0,0,1,0,0,spammer
873,0,0,0,0,61,0,1,0,1,36,0,spammer
726,0,0,0,0,61,0,1,0,1,42,0,spammer
1535,2,0,0,0,64,0,1,0,1,34,0,spammer
654,320,353,665,0,13407,0,1,0,1,55,6,spammer
0,0,0,0,0,1,0,0,0,1,0,0,spammer
102,1463,1300,10,1,8513,0,1,0,1,78,4,spammer
798,1,3,0,0,63,0,1,0,1,47,0,spammer
841,2,3,0,0,67,0,1,0,1,48,0,spammer
601,2,2,0,0,352,0,0,0,1,23,0,spammer
402,155,110,46,0,3021,0,2,0,1,66,2,spammer
11,184,425,0,0,5072,0,0,0,1,67,1,spammer
748,1,9,0,0,61,0,1,0,1,54,0,spammer
1077,0,0,0,0,61,0,1,0,1,29,0,spammer
1630,0,1,0,0,68,0,1,0,1,28,0,spammer
968,0,2,0,0,62,0,1,0,1,29,0,spammer
1271,1892,1885,38045,1,23354,0,1,1,1,93,2,spammer
563,0,214,0,0,571,0,0,0,1,45,2,spammer
573,0,0,0,0,61,0,1,0,1,51,0,spammer
497,6,22,2,0,66,0,1,0,1,28,0,spammer
195,1444,469,152,1,10850,0,2,0,1,55,0,spammer
880,0,3,0,0,208,0,1,0,1,22,0,spammer
176,153,94,200,0,3017,0,1,0,1,55,6,spammer
115,9,17,0,0,65,0,1,0,1,24,0,spammer
1048,1,58,0,0,61,0,1,0,1,27,0,spammer
1422,0,0,0,0,61,0,1,0,1,46,0,spammer
761,211,620,22,0,3755,2,0,2,1,104,3,spammer
866,5,8,0,0,63,0,1,0,1,40,0,spammer
84,1,380,0,0,63,0,1,0,1,34,2,spammer
102,1464,1301,10,1,8514,0,1,0,1,100,6,spammer
1681,2,1,0,0,62,0,1,0,1,39,2,spammer
723,1,261,0,0,1458,0,0,0,1,48,0,spammer
1307,11,32,13,1,62,0,1,0,1,30,4,spammer
851,19,18,0,0,145,0,1,0,1,45,0,spammer
1308,6,32,3,0,227,0,1,0,1,27,0,spammer
963,1,57,0,0,61,0,1,0,1,50,0,spammer
650,1,3,0,0,62,0,1,0,1,46,0,spammer
11,184,425,0,0,5073,0,0,0,1,83,0,spammer
919,0,2,0,0,61,0,1,0,1,47,3,spammer
45,39,29,63,0,141,0,0,0,1,99,6,spammer
230,0,1,0,0,62,0,1,0,1,32,0,spammer
824,1,51,0,0,62,0,1,0,1,47,0,spammer
559,0,403,0,0,320,0,0,0,1,56,0,spammer
1185,3,166,0,0,61,0,1,0,1,38,0,spammer
936,3,21,0,0,99,0,1,0,1,32,0,spammer
1019,1761,1322,44952,23,12278,0,1,0,1,55,6,spammer
421,23379,25007,1,24,30410,0,0,0,1,103,5,spammer
1712,1,251,0,0,337,0,0,0,1,29,0,spammer
726,2,7,0,0,61,0,1,0,1,34,0,spammer
1543,12,17,9,8,1723,4,0,1,3,23,0,spammer
1060,0,0,0,0,61,0,1,0,1,51,0,spammer
896,2,2,0,0,62,0,1,0,1,36,0,spammer
102,1463,1300,10,1,8515,0,1,0,1,71,5,spammer
1129,3034,2440,6388,1,2778,0,1,0,1,55,6,spammer
1205,1,304,0,0,346,0,0,0,1,37,3,spammer
305,0,221,0,0,219,0,0,0,1,41,0,spammer
11,184,425,0,0,5074,0,0,0,1,62,0,spammer
312,0,0,0,0,62,0,1,0,1,29,0,spammer
948,1,167,0,0,62,0,1,0,1,48,0,spammer
176,164,139,245,0,611,0,0,0,1,59,3,spammer
1682,2,1,0,0,62,0,1,0,1,43,0,spammer
114,357,143,346,0,1333,0,0,0,1,77,5,spammer
952,0,135,0,0,271,0,0,0,1,52,0,spammer
927,1,10,0,0,62,0,1,0,1,34,0,spammer
40,5,3,1,0,278,0,0,0,1,65,0,spammer
694,2,11,0,0,68,0,1,0,1,35,4,spammer
102,1463,1300,10,1,8516,0,3,0,1,89,3,spammer
1598,1,2,0,0,62,0,1,0,1,46,0,spammer
557,0,0,0,0,62,0,1,0,1,52,0,spammer
621,0,1,0,0,186,0,1,0,1,22,0,spammer
10,0,0,0,0,1,0,0,0,1,94,3,spammer
757,0,1,0,0,87,0,1,0,1,85,2,spammer
962,0,0,0,0,57,0,1,0,1,40,0,spammer
1305,3543,3428,27,19,63150,0,1,0,1,55,6,spammer
11,184,425,0,0,5075,0,0,0,1,78,0,spammer
1017,0,1,0,0,62,0,1,0,1,22,0,spammer
1307,31,3,0,2,124,0,1,0,1,36,0,spammer
726,0,0,0,0,62,0,1,0,1,36,0,spammer
463,0,11,0,0,62,0,1,0,1,34,0,spammer
873,0,0,0,0,61,0,1,0,1,43,0,spammer
911,0,110,0,0,64,0,1,0,1,43,0,spammer
895,0,1,0,0,61,0,1,0,1,36,0,spammer
1020,0,8,0,0,63,0,1,0,1,37,0,spammer
471,0,21,0,0,84,0,1,0,1,64,0,spammer
476,0,0,0,0,62,0,1,0,1,35,0,spammer
1535,2,0,0,0,65,0,1,0,1,24,0,spammer
851,3,48,0,0,62,0,1,0,1,52,0,spammer
504,0,0,0,0,62,0,1,0,1,86,0,spammer
748,1,9,0,0,62,0,1,0,1,47,0,spammer
677,3,3,0,0,62,0,1,0,1,29,0,spammer
997,3,1,0,1,62,0,1,0,1,42,0,spammer
595,1368,1123,1073,0,14865,0,1,0,1,55,6,spammer
137,0,18,0,0,61,0,1,0,1,39,2,spammer
485,0,0,0,0,61,0,1,0,1,40,0,spammer
1029,7,21,2,1,73,0,1,0,1,46,0,spammer
1331,3,388,0,0,368,0,0,0,1,55,1,spammer
790,0,7,0,0,63,0,1,0,1,55,0,spammer
1543,12,17,9,8,1724,3,0,1,4,24,0,spammer
592,5,165,16,0,119,0,1,0,1,29,0,spammer
798,1,3,0,0,64,0,1,0,1,23,0,spammer
663,0,65,2,0,218,0,0,0,1,30,0,spammer
1630,0,1,0,0,68,0,1,0,1,26,0,spammer
897,1,44,0,0,61,0,1,0,1,52,0,spammer
446,1,47,0,0,61,0,1,0,1,30,0,spammer
573,0,9,0,0,62,0,1,0,1,31,2,spammer
150,2,17,0,0,108,0,1,0,1,50,0,spammer
1077,0,0,0,0,61,0,1,0,1,27,0,spammer
841,2,3,0,0,68,0,1,0,1,22,0,spammer
1300,1,1,0,0,341,0,0,0,1,30,2,spammer
1051,0,10,0,0,69,0,1,0,1,31,0,spammer
889,2,3,0,0,61,0,1,0,1,34,0,spammer
11,184,425,0,0,5076,0,0,0,1,61,0,spammer
476,203,426,352,0,3015,0,1,0,1,55,6,spammer
968,0,2,0,0,63,0,1,0,1,33,0,spammer
573,0,0,0,0,62,0,1,0,1,21,0,spammer
1422,0,0,0,0,62,0,1,0,1,29,0,spammer
911,0,1,0,0,61,0,1,0,1,31,0,spammer
880,0,3,0,0,209,0,1,0,1,52,0,spammer
84,877,1505,0,5,7885,0,0,0,1,46,5,spammer
82,3,279,0,0,327,0,0,0,1,33,0,spammer
1681,2,1,0,0,63,0,1,0,1,24,0,spammer
497,6,22,2,0,67,0,1,0,1,36,0,spammer
115,9,17,0,0,66,0,1,0,1,37,0,spammer
1048,1,58,0,0,62,0,1,0,1,43,0,spammer
1623,42,120,4,1,1248,0,1,0,1,48,0,spammer
943,628,510,854,2,20672,0,1,0,1,55,6,spammer
230,0,1,0,0,63,0,1,0,1,19,0,spammer
84,1,380,0,0,64,0,1,0,1,40,0,spammer
1307,11,32,13,1,63,0,1,0,1,37,0,spammer
1308,6,32,3,0,229,0,1,0,1,33,0,spammer
866,5,8,0,0,64,0,1,0,1,35,0,spammer
851,19,18,0,0,146,0,1,0,1,48,0,spammer
650,1,3,0,0,63,0,1,0,1,49,0,spammer
238,574,657,2,1,3611,0,0,0,1,23,0,spammer
936,3,21,0,0,100,0,1,0,1,37,0,spammer
919,0,2,0,0,62,0,1,0,1,40,0,spammer
1185,3,166,0,0,62,0,1,0,1,26,0,spammer
963,1,57,0,0,62,0,1,0,1,58,2,spammer
1879,2196,1256,4692,58,232849,0,1,0,1,55,6,spammer
455,32184,34076,11,35,35149,0,0,0,1,84,0,spammer
896,2,2,0,0,63,0,1,0,1,46,0,spammer
113,254,434,0,0,3096,0,0,0,1,59,0,spammer
824,1,51,0,0,63,0,1,0,1,25,0,spammer
948,1,167,0,0,63,0,1,0,1,25,0,spammer
531,2,342,0,0,335,0,0,0,1,47,0,spammer
1060,0,0,0,0,62,0,1,0,1,34,0,spammer
726,2,7,0,0,62,0,1,0,1,25,0,spammer
1682,2,1,0,0,63,0,1,0,1,22,0,spammer
1570,4,653,0,0,161,0,0,0,1,49,1,spammer
312,0,0,0,0,63,0,1,0,1,40,0,spammer
927,1,10,0,0,63,0,1,0,1,36,0,spammer
1598,1,2,0,0,63,0,1,0,1,23,0,spammer
694,2,11,0,0,69,0,1,0,1,47,0,spammer
70,7,637,0,0,332,0,0,0,1,13,1,spammer
79,49,162,60,0,184,0,1,0,1,55,6,spammer
894,0,0,0,0,61,0,1,0,1,29,0,spammer
1109,0,1,0,0,314,0,0,0,1,52,8,spammer
504,0,0,0,0,63,0,1,0,1,12,0,spammer
1095,24,48,0,0,914,0,0,0,1,65,1,spammer
1017,0,1,0,0,63,0,1,0,1,30,0,spammer
754,0,9,0,0,61,0,1,0,1,41,0,spammer
557,0,0,0,0,63,0,1,0,1,14,0,spammer
726,0,0,0,0,63,0,1,0,1,26,0,spammer
1123,6,404,0,0,85,0,1,0,1,33,0,spammer
757,0,1,0,0,88,0,1,0,1,48,0,spammer
609,0,1,0,0,1902,0,0,0,1,20,0,spammer
328,1,5,1,0,140,0,1,0,1,43,0,spammer
962,0,0,0,0,58,0,1,0,1,35,0,spammer
1307,31,3,0,2,125,0,1,0,1,51,0,spammer
621,0,1,0,0,187,0,1,0,1,60,0,spammer
851,3,48,0,0,63,0,1,0,1,58,0,spammer
900,409,499,1749,1,8407,0,1,0,1,55,6,spammer
911,0,110,0,0,65,0,1,0,1,33,0,spammer
895,0,1,0,0,62,0,1,0,1,48,0,spammer
1020,0,8,0,0,64,0,1,0,1,38,0,spammer
463,0,11,0,0,63,0,1,0,1,35,0,spammer
137,0,18,0,0,62,0,1,0,1,39,0,spammer
398,0,17,0,0,327,0,0,0,1,32,0,spammer
113,695,811,0,1,3126,0,0,0,1,53,5,spammer
485,0,0,0,0,62,0,1,0,1,43,0,spammer
997,3,1,0,1,63,0,1,0,1,31,0,spammer
994,2,684,0,0,344,0,0,0,1,22,0,spammer
1535,2,0,0,0,66,0,1,0,1,31,0,spammer
873,0,0,0,0,63,0,1,0,1,37,0,spammer
592,5,165,16,0,120,0,1,0,1,33,0,spammer
748,1,9,0,0,63,0,1,0,1,33,0,spammer
348,0,202,0,0,374,0,0,0,1,34,0,spammer
841,2,3,0,0,69,0,1,0,1,36,0,spammer
711,1,649,0,0,296,0,0,0,1,65,0,spammer
1029,7,21,2,1,74,0,1,0,1,20,0,spammer
1630,0,1,0,0,70,0,1,0,1,58,0,spammer
1252,586,1200,21,2,7428,0,1,0,1,55,6,spammer
1077,0,0,0,0,63,0,1,0,1,39,0,spammer
471,0,21,0,0,85,0,1,0,1,25,0,spammer
573,0,9,0,0,63,0,1,0,1,42,0,spammer
1051,0,10,0,0,70,0,1,0,1,31,0,spammer
476,0,0,0,0,63,0,1,0,1,36,0,spammer
112,778,1341,0,0,1759,0,0,0,1,71,0,spammer
889,2,3,0,0,62,0,1,0,1,62,1,spammer
446,1,47,0,0,61,0,1,0,1,14,0,spammer
880,0,3,0,0,210,0,1,0,1,28,0,spammer
798,1,3,0,0,65,0,1,0,1,81,0,spammer
677,3,3,0,0,63,0,1,0,1,25,0,spammer
968,0,2,0,0,64,0,1,0,1,56,0,spammer
497,6,22,2,0,68,0,1,0,1,25,0,spammer
1681,2,1,0,0,64,0,1,0,1,42,0,spammer
378,316,204,138,2,6282,0,1,0,1,55,6,spammer
1308,6,32,3,0,229,0,1,0,1,26,0,spammer
911,0,1,0,0,61,0,1,0,1,33,0,spammer
115,9,17,0,0,67,0,1,0,1,39,0,spammer
790,0,7,0,0,64,0,1,0,1,21,0,spammer
1307,11,32,13,1,64,0,1,0,1,20,0,spammer
150,2,17,0,0,109,0,1,0,1,25,0,spammer
230,0,1,0,0,64,0,1,0,1,71,0,spammer
644,119,200,1,0,582,0,1,0,1,55,6,spammer
1623,42,120,4,1,1249,0,1,0,1,29,0,spammer
1048,1,58,0,0,63,0,1,0,1,41,0,spammer
1422,0,0,0,0,63,0,1,0,1,49,0,spammer
1060,0,0,0,0,63,0,1,0,1,30,0,spammer
84,1,380,0,0,65,0,1,0,1,38,0,spammer
896,2,2,0,0,64,0,1,0,1,32,0,spammer
919,0,2,0,0,63,0,1,0,1,53,0,spammer
851,19,18,0,0,147,0,1,0,1,29,0,spammer
824,1,51,0,0,64,0,1,0,1,53,0,spammer
866,5,8,0,0,65,0,1,0,1,48,0,spammer
726,2,7,0,0,63,0,1,0,1,48,0,spammer
936,3,21,0,0,101,0,1,0,1,61,0,spammer
963,1,57,0,0,63,0,1,0,1,32,0,spammer
86,308,524,1243,0,3369,0,1,0,1,55,6,spammer
650,1,3,0,0,63,0,1,0,1,31,0,spammer
1185,3,166,0,0,63,0,1,0,1,37,0,spammer
1598,1,2,0,0,64,0,1,0,1,53,0,spammer
1682,2,1,0,0,64,0,1,0,1,42,0,spammer
312,0,0,0,0,64,0,1,0,1,50,0,spammer
102,1464,1300,10,1,8517,0,1,0,1,45,8,spammer
43,7,60,78,0,380,0,0,0,1,34,1,spammer
694,2,11,0,0,70,0,1,0,1,27,0,spammer
927,1,10,0,0,64,0,1,0,1,38,0,spammer
1594,21,65,8,1,465,0,0,0,1,80,0,spammer
948,1,167,0,0,64,0,1,0,1,22,0,spammer
1221,140,113,7,0,960,0,0,1,1,43,0,spammer
557,0,0,0,0,64,0,1,0,1,29,0,spammer
674,458,453,4880,4,9976,0,1,0,1,55,6,spammer
919,0,707,0,0,114,0,0,0,1,55,2,spammer
215,503,266,226,0,7514,0,1,0,1,55,6,spammer
102,1464,1300,10,1,8518,0,1,0,1,93,7,spammer
582,0,12,0,0,334,0,0,0,1,35,1,spammer
504,0,0,0,0,64,0,1,0,1,35,0,spammer
726,0,0,0,0,64,0,1,0,1,19,0,spammer
894,0,0,0,0,62,0,1,0,1,30,0,spammer
1071,2,1404,0,0,437,0,0,0,1,55,0,spammer
1123,6,404,0,0,86,0,1,0,1,31,0,spammer
851,3,48,0,0,64,0,1,0,1,34,0,spammer
866,0,2,0,0,61,0,1,0,1,51,0,spammer
754,0,9,0,0,62,0,1,0,1,34,0,spammer
1101,940,239,254,44,49267,0,0,0,1,76,0,spammer
102,1464,1300,10,1,8519,0,1,0,1,116,19,spammer
1017,0,1,0,0,64,0,1,0,1,36,0,spammer
997,3,1,0,1,64,0,1,0,1,22,0,spammer
743,407,578,69,1,3194,0,1,0,1,55,6,spammer
757,0,1,0,0,89,0,1,0,1,27,0,spammer
328,1,5,1,0,141,0,1,0,1,30,0,spammer
895,0,1,0,0,63,0,1,0,1,29,0,spammer
962,0,0,0,0,59,0,1,0,1,38,0,spammer
621,0,1,0,0,188,0,1,0,1,57,0,spammer
1020,0,8,0,0,65,0,1,0,1,35,0,spammer
485,0,0,0,0,63,0,1,0,1,40,0,spammer
911,0,110,0,0,66,0,1,0,1,29,0,spammer
1307,31,3,0,2,126,0,1,0,1,32,0,spammer
463,0,11,0,0,64,0,1,0,1,32,0,spammer
1315,0,5,0,0,334,0,0,0,1,30,0,spammer
137,0,18,0,0,63,0,1,0,1,44,0,spammer
873,0,0,0,0,64,0,1,0,1,28,0,spammer
841,2,3,0,0,70,0,1,0,1,51,0,spammer
476,0,0,0,0,63,0,1,0,1,33,0,spammer
1535,2,0,0,0,67,0,1,0,1,27,0,spammer
5,4,22,0,0,1,0,0,1,1,68,0,spammer
20,0,1,0,0,14,0,0,0,1,62,0,spammer
748,1,9,0,0,64,0,1,0,1,34,0,spammer
1630,0,1,0,0,71,0,1,0,1,57,0,spammer
1029,7,21,2,1,75,0,1,0,1,49,0,spammer
353,0,199,0,0,354,0,0,0,1,52,1,spammer
415,508,349,15,3,6217,0,1,0,1,55,6,spammer
1432,1,370,6,0,350,0,0,0,1,34,0,spammer
889,2,3,0,0,63,0,1,0,1,51,0,spammer
1077,0,0,0,0,64,0,1,0,1,34,0,spammer
592,5,165,16,0,121,0,1,0,1,38,0,spammer
1051,0,10,0,0,71,0,1,0,1,55,0,spammer
573,0,0,0,0,64,0,1,0,1,42,0,spammer
573,0,9,0,0,64,0,1,0,1,36,0,spammer
1323,1,259,0,0,342,0,0,0,1,36,0,spammer
446,1,47,0,0,63,0,1,0,1,23,0,spammer
880,0,3,0,0,211,0,1,0,1,42,0,spammer
968,0,2,0,0,65,0,1,0,1,29,0,spammer
677,3,3,0,0,64,0,1,0,1,44,0,spammer
314,4,285,0,0,327,0,0,0,1,46,1,spammer
1681,2,1,0,0,65,0,1,0,1,80,0,spammer
1308,6,32,3,0,231,0,1,0,1,58,0,spammer
471,0,21,0,0,86,0,1,0,1,71,0,spammer
497,6,22,2,0,69,0,1,0,1,55,0,spammer
1334,1866,1821,197,20,24974,0,1,0,1,55,6,spammer
897,1,44,0,0,63,0,1,0,1,40,0,spammer
1048,1,58,0,0,64,0,1,0,1,44,0,spammer
150,2,17,0,0,110,0,1,0,1,52,0,spammer
1623,42,120,4,1,1250,0,1,0,1,45,0,spammer
911,0,1,0,0,63,0,1,0,1,31,0,spammer
798,1,3,0,0,66,0,1,0,1,40,0,spammer
1307,11,32,13,1,65,0,1,0,1,51,0,spammer
115,9,17,0,0,68,0,1,0,1,25,0,spammer
790,0,7,0,0,65,0,1,0,1,35,0,spammer
230,0,1,0,0,65,0,1,0,1,51,0,spammer
936,3,21,0,0,102,0,1,0,1,46,0,spammer
1598,1,2,0,0,65,0,1,0,1,37,0,spammer
1669,1,21,0,0,29,0,0,0,1,51,0,spammer
726,2,7,0,0,64,0,1,0,1,36,0,spammer
84,1,380,0,0,66,0,1,0,1,31,0,spammer
259,3,245,0,0,338,0,0,0,1,37,0,spammer
650,1,3,0,0,65,0,1,0,1,46,0,spammer
948,1,167,0,0,65,0,1,0,1,48,0,spammer
824,1,51,0,0,65,0,1,0,1,39,0,spammer
418,1118,1232,62,0,1288,0,1,0,1,55,6,spammer
1185,3,166,0,0,64,0,1,0,1,78,0,spammer
896,2,2,0,0,64,0,1,0,1,72,2,spammer
1422,0,0,0,0,64,0,1,0,1,26,0,spammer
1682,2,1,0,0,65,0,1,0,1,34,0,spammer
963,1,57,0,0,64,0,1,0,1,43,0,spammer
312,0,0,0,0,65,0,1,0,1,37,0,spammer
851,19,18,0,0,148,0,1,0,1,40,0,spammer
866,5,8,0,0,66,0,1,0,1,49,0,spammer
694,2,11,0,0,71,0,1,0,1,29,0,spammer
1060,0,0,0,0,64,0,1,0,1,24,0,spammer
927,1,10,0,0,65,0,1,0,1,31,0,spammer
172,2,16,0,0,331,0,0,0,1,34,0,spammer
1123,6,404,0,0,86,0,1,0,1,27,0,spammer
139,312,479,183,0,5530,0,1,0,1,55,6,spammer
102,1465,1301,10,1,8520,0,1,0,1,54,5,spammer
535,320,209,12974,0,46259,1,0,1,1,39,0,spammer
557,0,0,0,0,65,0,1,0,1,58,0,spammer
447,0,135,0,0,186,0,0,0,1,71,8,spammer
894,0,0,0,0,63,0,1,0,1,28,0,spammer
835,22,34,1,0,370,0,0,0,1,24,0,spammer
919,0,2,0,0,64,0,1,0,1,27,0,spammer
57,953,1225,0,0,30075,0,0,0,1,81,2,spammer
674,0,4,0,0,374,0,0,0,1,45,0,spammer
754,0,9,0,0,62,0,1,0,1,53,0,spammer
997,3,1,0,1,65,0,1,0,1,30,0,spammer
504,0,0,0,0,65,0,1,0,1,30,0,spammer
331,649,534,1477,0,8642,0,1,0,1,55,6,spammer
738,3,80,0,1,4053,0,0,0,1,21,0,spammer
648,0,134,0,0,208,0,0,0,1,62,0,spammer
851,3,48,0,0,65,0,1,0,1,27,0,spammer
779,0,3,0,0,317,0,0,0,1,24,0,spammer
187,3887,3958,69,12,23962,0,0,1,1,48,0,spammer
153,359,504,656,0,3515,0,1,0,1,55,6,spammer
1017,0,1,0,0,65,0,1,0,1,54,0,spammer
485,0,0,0,0,64,0,1,0,1,35,0,spammer
726,0,0,0,0,65,0,1,0,1,35,0,spammer
463,0,11,0,0,64,0,1,0,1,39,0,spammer
1020,0,8,0,0,66,0,1,0,1,22,0,spammer
873,0,0,0,0,65,0,1,0,1,39,0,spammer
179,622,599,1524,1,5124,0,1,0,1,55,6,spammer
757,0,1,0,0,90,0,1,0,1,22,0,spammer
866,0,2,0,0,62,0,1,0,1,32,0,spammer
621,0,1,0,0,189,0,1,0,1,31,0,spammer
416,691,556,52,0,5136,0,0,0,1,66,4,spammer
962,0,0,0,0,60,0,1,0,1,31,0,spammer
259,3,245,0,0,339,0,0,0,1,33,1,spammer
748,1,9,0,0,65,0,1,0,1,77,0,spammer
1307,31,3,0,2,127,0,1,0,1,28,0,spammer
1535,2,0,0,0,68,0,1,0,1,28,0,spammer
592,5,165,16,0,122,0,1,0,1,39,0,spammer
1404,3198,1841,1202,18,34233,0,1,0,1,55,6,spammer
326,781,280,12,2,27237,0,1,0,1,78,11,spammer
911,0,110,0,0,67,0,1,0,1,29,0,spammer
895,0,1,0,0,64,0,1,0,1,34,0,spammer
1589,1272,1114,181,8,30956,0,1,1,1,112,6,spammer
476,0,0,0,0,65,0,1,0,1,50,0,spammer
1560,20,102,16,0,153,0,0,0,1,96,4,spammer
1077,0,0,0,0,65,0,1,0,1,23,0,spammer
889,2,3,0,0,64,0,1,0,1,49,0,spammer
1029,7,21,2,1,75,0,1,0,1,34,0,spammer
968,0,2,0,0,66,0,1,0,1,24,0,spammer
107,346,605,842,1,3961,0,1,0,1,55,6,spammer
1051,0,10,0,0,72,0,1,0,1,30,0,spammer
573,0,0,0,0,65,0,1,0,1,63,0,spammer
1193,0,2,0,0,327,0,0,0,1,51,0,spammer
573,0,9,0,0,65,0,1,0,1,45,0,spammer
137,0,18,0,0,64,0,1,0,1,43,0,spammer
880,0,3,0,0,212,0,1,0,1,60,0,spammer
471,0,21,0,0,87,0,1,0,1,35,0,spammer
1048,1,58,0,0,65,0,1,0,1,46,0,spammer
295,27,50,0,0,3144,0,0,0,1,38,0,spammer
328,1,5,1,0,142,0,1,0,1,29,0,spammer
860,1,118,0,0,200,0,0,0,1,47,5,spammer
911,0,1,0,0,64,0,1,0,1,37,0,spammer
1703,9,719,1,0,397,0,0,0,1,25,2,spammer
1185,3,166,0,0,65,0,1,0,1,38,0,spammer
650,1,3,0,0,66,0,1,0,1,48,0,spammer
897,1,44,0,0,64,0,1,0,1,39,0,spammer
84,1,380,0,0,67,0,1,0,1,38,0,spammer
841,2,3,0,0,71,0,1,0,1,52,0,spammer
896,2,2,0,0,66,0,1,0,1,34,0,spammer
798,1,3,0,0,67,0,1,0,1,32,0,spammer
1630,0,1,0,0,71,0,1,0,1,36,0,spammer
1623,42,120,4,1,1251,0,1,0,1,58,0,spammer
866,5,8,0,0,67,0,1,0,1,60,0,spammer
851,19,18,0,0,149,0,1,0,1,41,0,spammer
446,1,47,0,0,64,0,1,0,1,48,0,spammer
150,2,17,0,0,111,0,1,0,1,63,0,spammer
790,0,7,0,0,66,0,1,0,1,21,0,spammer
963,1,57,0,0,65,0,1,0,1,90,0,spammer
677,3,3,0,0,65,0,1,0,1,45,0,spammer
997,3,1,0,1,66,0,1,0,1,18,0,spammer
894,0,0,0,0,64,0,1,0,1,36,0,spammer
1422,0,0,0,0,65,0,1,0,1,19,0,spammer
919,0,2,0,0,65,0,1,0,1,29,0,spammer
115,9,17,0,0,69,0,1,0,1,27,0,spammer
754,0,9,0,0,64,0,1,0,1,41,2,spammer
1060,0,0,0,0,65,0,1,0,1,23,0,spammer
1308,6,32,3,0,232,0,1,0,1,30,0,spammer
726,2,7,0,0,64,0,1,0,1,28,0,spammer
1044,0,54,0,0,61,0,1,0,1,63,0,spammer
485,0,0,0,0,65,0,1,0,1,23,0,spammer
1589,1272,1114,181,8,30957,0,1,1,1,94,3,spammer
701,0,134,0,0,206,0,0,0,1,54,0,spammer
824,0,1,0,0,60,0,1,0,1,34,0,spammer
528,0,3,0,0,60,0,1,0,1,31,0,spammer
230,3,260,0,0,317,0,0,0,1,38,0,spammer
347,0,1,0,0,60,0,1,0,1,52,0,spammer
1115,5,167,0,0,62,0,1,0,1,31,0,spammer
102,1465,1301,10,1,8521,0,1,0,1,108,5,spammer
915,0,0,0,0,61,0,1,0,1,60,0,spammer
455,0,162,0,0,351,0,1,0,1,35,0,spammer
1277,2,51,0,0,61,0,1,0,1,20,0,spammer
671,0,5,0,0,61,0,1,0,1,25,0,spammer
1029,7,21,2,1,77,0,1,0,1,47,0,spammer
102,1464,1300,10,1,8522,0,1,0,1,83,4,spammer
850,3,1215,0,0,132,0,1,0,1,48,0,spammer
876,0,1,0,0,62,0,1,0,1,39,0,spammer
137,0,18,0,0,65,0,1,0,1,33,0,spammer
1051,0,10,0,0,73,0,1,0,1,18,0,spammer
662,3,37,3,0,76,0,1,0,1,18,0,spammer
991,233,266,0,3,14930,0,0,0,1,30,8,spammer
464,3,332,0,0,322,0,0,0,1,40,3,spammer
897,1,44,0,0,65,0,1,0,1,18,0,spammer
377,1,7,0,0,61,0,1,0,1,18,0,spammer
1173,11,6,0,0,61,0,1,0,1,15,0,spammer
1644,1,20,0,0,338,0,0,0,1,46,0,spammer
954,2,518,0,0,75,0,1,0,1,16,0,spammer
991,233,266,0,3,14931,0,0,0,1,30,8,spammer
903,0,2,0,0,61,0,1,0,1,23,0,spammer
866,0,2,0,0,63,0,1,0,1,36,0,spammer
1779,18,34,1,0,33,0,0,0,1,60,0,spammer
2214,11,1,0,0,108,0,1,0,1,38,0,spammer
889,2,3,0,0,64,0,1,0,1,15,0,spammer
476,0,0,0,0,66,0,1,0,1,35,0,spammer
895,0,1,0,0,65,0,1,0,1,12,0,spammer
1713,2,20,0,0,61,0,1,0,1,10,0,spammer
